id ra dec z_peak lmass SFR_tot
146517 149.66428 2.0553806 1.9891 11.12 171.141
146615 149.5061 2.0570099 1.9266 10.56 76.689
146616 149.70268 2.0558002 1.8409 10.59 99.51
146667 149.39223 2.0576332 2.0992 10.71 176.559
146705 149.39336 2.0572793 1.8487 10.57 6.881
146716 149.63371 2.0576644 2.1708 11.21 455.392
146729 149.80487 2.0574863 2.0249 11.15 126.186
146771 149.672 2.0585432 2.0451 10.32 49.43
146783 149.61137 2.0588 2.183 10.97 239.546
146849 149.48346 2.0594461 1.9108 10.08 0.563
146906 149.85152 2.0601301 1.8172 10.01 54.477
146936 149.85556 2.0603595 1.9063 10.51 56.647
147015 149.48878 2.0613849 2.0031 10.08 40.724
147169 149.73561 2.0633063 1.8601 10.71 180.114
147318 149.41742 2.0648196 2.0743 10.23 49.061
147320 149.73373 2.0649042 2.0449 10.59 2.775
147344 149.55177 2.0658443 1.8478 10.34 13.423
147353 149.75543 2.0661204 1.8238 10.55 0.416
147358 149.38808 2.0652468 2.0556 11.13 98.985
147389 149.88142 2.065727 2.1103 10.78 28.627
147416 149.88071 2.0657697 1.8625 10.39 16.536
147509 149.74867 2.067476 2.01 10.65 33.792
147568 149.72635 2.0646124 1.8835 11.06 268.459
147589 149.6376 2.0685735 2.1995 10.55 55.984
147645 149.63515 2.0697501 1.8032 10.3 58.724
147731 149.6337 2.0698664 1.8436 10.88 209.628
147769 149.59792 2.071214 1.9448 10.19 74.888
147883 149.63113 2.0719283 1.8424 10.7 108.305
147885 149.44678 2.0720682 1.8255 10.72 2.159
147893 149.71614 2.0728018 1.9268 10.14 18.203
147961 149.39256 2.0734653 2.0828 10.64 111.149
147971 149.78003 2.0729032 1.973 10.34 108.694
147996 149.88432 2.0736027 2.0853 10.65 53.279
148048 149.7478 2.0742872 2.0101 10.26 139.117
148106 149.40659 2.0749166 2.0554 10.36 109.967
148121 149.84865 2.0733271 1.9963 11.07 15.041
148171 149.50111 2.0762494 1.8797 10.06 4.986
148224 149.5014 2.0764604 1.8186 10.62 7.443
148236 149.60101 2.0769241 1.8795 10.11 30.125
148245 149.85144 2.0766518 2.0957 10.82 238.08
148263 149.74327 2.0772326 2.0673 10.11 20.946
148318 149.48438 2.077554 2.0771 10.43 102.486
148353 149.63158 2.0778637 2.1136 10.47 72.522
148367 149.65407 2.0786533 1.8144 10.34 133.409
148468 149.67291 2.0792916 1.8327 10.36 84.965
148476 149.73112 2.0793262 2.1197 10.27 84.014
148480 149.73822 2.0795021 2.135 10.13 33.704
148608 149.84721 2.0819151 2.018 10.05 0.684
148631 149.67404 2.0812917 2.0828 10.73 134.975
148644 149.80836 2.0815682 2.1921 10.01 31.521
148646 149.7298 2.0818224 2.0632 10.41 0.591
148700 149.5795 2.0823884 1.8885 10.68 63.679
148703 149.7769 2.0822732 2.1524 10.03 21.25
148739 149.53574 2.0825455 2.0855 10.83 197.929
148763 149.89775 2.0824671 1.8657 10.81 56.629
148764 149.66948 2.082386 1.8196 10.94 73.319
148802 149.70367 2.0830226 2.1517 10.33 5.742
148830 149.70093 2.0844872 2.0754 10.52 33.24
148848 149.49141 2.0846303 1.9824 10.38 11.591
148866 149.47572 2.0840447 1.8913 10.69 174.256
148905 149.84308 2.0840297 1.9959 11.06 55.68
149026 149.77232 2.0857728 1.9687 11.26 245.471
149102 149.77237 2.0871277 1.9827 10.79 13.263
149126 149.40474 2.0879166 1.877 10.35 27.506
149155 149.81631 2.0881059 1.9182 10.77 141.794
149163 149.84811 2.0867903 1.8583 10.59 133.954
149206 149.60213 2.0889816 1.8466 11.02 15.155
149324 149.79558 2.0904634 2.0035 10.2 58.897
149329 149.40514 2.0906208 2.1302 10.01 34.094
149359 149.76765 2.089438 2.1463 10.17 45.514
149430 149.74902 2.0912273 2.1817 10.17 53.729
149445 149.47475 2.0921197 2.0244 10.03 46.317
149494 149.7946 2.0920897 1.8491 10.54 166.812
149566 149.6006 2.0917962 1.8583 10.99 97.05
149602 149.8605 2.0929899 2.1299 10.55 32.451
149666 149.55737 2.0945973 2.1222 10.82 260.647
149682 149.86893 2.0950656 1.9052 10.24 18.133
149698 149.4417 2.0947657 1.9907 10.64 124.597
149752 149.78983 2.0954123 1.933 10.28 142.224
149767 149.74557 2.095268 1.8208 10.71 1.138
149775 149.77977 2.0962341 1.9853 10.1 52.985
149815 149.77016 2.0961556 2.0019 10.78 152.285
149855 149.60083 2.0970857 2.1852 10.12 5.225
149862 149.56088 2.0965087 2.0209 10.49 66.081
149875 149.76167 2.0968304 2.1437 10.28 27.925
149930 149.89423 2.097831 1.9918 10.95 77.924
149938 149.68884 2.0973952 2.1285 10.14 31.824
149961 149.7821 2.0981953 1.8794 10.58 0.724
150031 149.84889 2.0985408 1.9337 10.84 175.236
150039 149.76854 2.0996087 1.9702 10.06 230.064
150099 149.75975 2.1004765 2.1576 10.21 83.105
150113 149.7691 2.100342 1.9715 10.13 55.499
150114 149.60674 2.1000705 1.814 11.02 48.31
150179 149.71513 2.1011653 1.8319 10.37 29.255
150201 149.8521 2.1017978 2.1146 10.11 1.026
150208 149.80128 2.1013114 1.8405 10.39 55.895
150220 149.73862 2.1010094 2.0108 11.03 111.329
150246 149.81274 2.1018946 1.8426 10.54 69.254
150311 149.601 2.1029735 1.9394 10.63 0.808
150368 149.71339 2.101022 2.1433 11.26 94.863
150376 149.65208 2.103812 2.0616 10.69 111.577
150379 149.5531 2.1036112 2.0366 10.51 2.762
150492 149.67625 2.1050889 2.1422 10.44 0.637
150511 149.52481 2.1053617 2.1042 10.77 0.701
150544 149.74326 2.1048796 1.8955 10.87 18.76
150569 149.77422 2.1059415 2.0274 10.23 57.976
150588 149.54802 2.106638 2.0827 10.32 62.239
150605 149.63815 2.1055224 1.8214 10.39 2.009
150616 149.37856 2.1060331 2.1953 10.86 66.13
150631 149.70911 2.1063404 1.9586 10.19 44.157
150633 149.70984 2.1069171 1.9141 10.57 63.513
150649 149.5186 2.1070435 2.02 10.73 12.81
150655 149.65408 2.1064267 2.1277 10.03 11.424
150689 149.54942 2.1071599 1.9633 10.62 154.687
150695 149.51939 2.1068976 1.8377 11.17 71.072
150759 149.40929 2.1084073 2.0466 10.01 17.397
150860 149.79643 2.109318 1.8552 10.32 0.598
150868 149.81511 2.1092446 1.804 10.15 1.127
150890 149.46072 2.1088614 2.0638 10.43 51.186
150926 149.55811 2.1103237 2.0149 10.94 73.63
150950 149.46469 2.1068234 2.0396 10.34 47.122
151003 149.73618 2.1111052 2.0319 10.5 1.547
151029 149.40588 2.1107285 1.8542 10.86 11.858
151047 149.67676 2.1111708 2.0228 10.44 61.975
151065 149.38222 2.1115379 2.095 10.52 126.747
151066 149.79216 2.1119943 1.8654 10.5 28.47
151105 149.48743 2.1127462 2.1285 10.22 79.712
151117 149.62418 2.1121759 1.8056 10.37 85.316
151124 149.6998 2.1124129 2.0125 10.51 2.454
151172 149.68002 2.1129873 1.8816 10.66 29.233
151187 149.38483 2.1137505 1.9443 10.13 4.024
151189 149.78059 2.1131165 1.8385 10.36 22.208
151192 149.65675 2.1130817 1.948 10.74 64.476
151216 149.50331 2.1135707 1.9997 10.6 2.863
151245 149.73903 2.1129696 1.8884 10.87 29.949
151304 149.51369 2.1132987 1.8996 11.11 158.803
151344 149.6675 2.1137848 2.0843 11.35 40.577
151357 149.74063 2.1144168 1.8653 11.47 194.396
151412 149.87662 2.115571 2.0771 10.89 168.052
151444 149.64903 2.1164775 2.0237 10.12 0.704
151471 149.87836 2.1163263 1.9784 10.08 2.288
151574 149.53043 2.1176145 1.9146 10.03 16.819
151584 149.39333 2.1170688 1.8814 10.87 37.522
151612 149.80927 2.1182504 2.0662 10.83 20.098
151620 149.88126 2.1180975 1.9908 10.5 105.778
151664 149.89278 2.1191659 2.0494 10.31 0.552
151752 149.60678 2.1191323 2.1263 10.12 30.169
151760 149.38065 2.1191053 2.1403 10.63 125.09
151781 149.51308 2.1193738 1.9388 11.01 139.795
151805 149.47397 2.1205196 2.1817 10.2 63.307
151828 149.45078 2.1211271 1.9534 10.42 38.133
151830 149.66624 2.1211593 1.849 10.38 11.909
151856 149.897 2.1210949 1.9075 10.64 31.263
151956 149.51707 2.1222625 2.0075 10.33 0.931
152006 149.64604 2.1206603 1.8023 10.78 199.271
152039 149.64519 2.1238556 1.914 10.69 66.415
152043 149.88747 2.123523 1.8665 10.09 18.819
152121 149.62482 2.1246881 1.9189 10.2 41.496
152135 149.83763 2.1242783 2.0094 10.03 31.606
152212 149.77196 2.1259484 1.8948 10.11 0.398
152284 149.75957 2.121963 1.8005 10.24 121.016
152319 149.72578 2.1269763 2.1548 10.51 41.353
152349 149.71085 2.1266649 1.8893 10.77 124.292
152373 149.77448 2.1277931 1.9249 10.7 140.89
152393 149.83897 2.1273437 1.9931 10.21 11.239
152404 149.55064 2.1274197 1.8068 10.07 38.5
152436 149.77477 2.1275501 1.8738 11.11 2.774
152454 149.78279 2.1282542 1.9429 10.97 3.825
152461 149.80272 2.128401 2.1267 10.1 7.749
152543 149.52007 2.1295083 1.804 10.61 173.551
152571 149.81641 2.129992 2.151 10.56 100.571
152585 149.73674 2.1305854 2.0882 10.2 2.657
152613 149.74632 2.1299441 2.1038 10.78 59.362
152628 149.8299 2.1307223 1.8719 10.44 1.071
152635 149.61102 2.1312549 1.8946 10.01 127.267
152640 149.52728 2.1308408 2.1002 10.62 0.984
152678 149.62328 2.1302443 1.8544 10.55 40.191
152688 149.64618 2.1307895 2.1378 11.0 18.497
152695 149.62944 2.1310737 1.8532 10.34 77.395
152756 149.84021 2.1320889 2.026 10.25 62.288
152774 149.42249 2.1324408 1.9756 10.14 29.717
152794 149.759 2.1331596 2.122 10.06 0.869
152796 149.47804 2.1327164 1.8859 10.94 271.446
152841 149.65894 2.133688 2.0149 10.39 61.038
152898 149.67218 2.1336966 1.8616 10.31 45.458
153013 149.62914 2.1350076 1.892 10.19 9.298
153064 149.68626 2.1364274 2.0778 10.42 0.627
153080 149.78864 2.1363924 1.9392 10.28 1.784
153154 149.57823 2.1370661 1.834 10.04 17.069
153160 149.6329 2.1378632 1.9971 10.1 21.021
153201 149.57545 2.1376128 1.9628 10.26 83.077
153222 149.79237 2.138025 2.1831 10.31 59.878
153247 149.47128 2.1385238 2.1704 10.26 30.675
153250 149.61011 2.1386232 1.8035 10.26 24.649
153269 149.86714 2.1382773 2.1441 10.29 31.981
153282 149.74376 2.1376536 1.8057 10.83 3.23
153310 149.86493 2.1388171 2.1046 10.88 4.413
153317 149.50278 2.1389353 1.9364 10.25 42.295
153324 149.50378 2.1388907 2.0034 10.61 58.958
153343 149.50456 2.1390233 1.8543 10.43 76.428
153367 149.88651 2.140141 2.1853 10.01 0.918
153417 149.6356 2.1406257 1.8722 10.15 36.609
153427 149.66911 2.1395483 1.9456 11.26 120.846
153447 149.51051 2.1407142 1.898 10.23 11.493
153457 149.59889 2.1407871 2.1342 10.49 66.402
153476 149.63795 2.1405218 1.8172 10.64 129.631
153513 149.86555 2.1403553 2.1991 10.63 7.527
153523 149.59064 2.1410975 2.0758 10.69 255.203
153569 149.64218 2.141392 2.1259 11.01 113.231
153655 149.59102 2.1427739 1.845 10.58 92.21
153676 149.63016 2.1433706 1.8874 10.79 2.353
153688 149.38147 2.1422975 2.0155 11.23 270.471
153724 149.6335 2.1429553 1.801 10.42 34.171
153737 149.85728 2.143451 2.1509 10.58 161.124
153738 149.83141 2.1434431 2.1419 10.91 3.35
153742 149.83109 2.1434805 1.9654 10.77 18.712
153806 149.63338 2.145087 1.8709 10.06 18.969
153810 149.77701 2.1441548 1.9165 10.72 158.042
153826 149.53918 2.1452539 1.8103 10.14 30.38
153840 149.71025 2.1450562 1.9607 10.74 23.535
153859 149.43265 2.1457531 1.8015 10.14 13.08
153888 149.45877 2.1448152 1.9214 10.32 28.442
153929 149.80634 2.1454256 2.1571 10.74 79.588
153939 149.5788 2.1467102 2.0633 10.33 47.851
153942 149.82527 2.1458955 2.0716 10.77 113.073
154030 149.79819 2.1470206 1.9275 10.64 56.494
154037 149.79256 2.1476729 2.1204 10.13 20.782
154220 149.4339 2.1491754 2.0729 10.7 52.813
154279 149.77766 2.1502957 2.1139 10.03 34.4
154332 149.54277 2.1503341 1.845 10.61 128.213
154379 149.88622 2.1509688 2.1159 10.83 1.758
154400 149.77399 2.1506743 1.9347 10.93 65.086
154608 149.54286 2.1542337 1.9645 10.43 49.995
154640 149.5146 2.1546843 2.0719 10.88 189.353
154647 149.56635 2.1542535 2.1405 10.11 49.701
154661 149.69247 2.1541145 1.8439 10.89 9.948
154697 149.686 2.1551185 2.1593 10.46 37.274
154700 149.76578 2.1553006 2.0062 10.51 30.75
154800 149.59248 2.1565516 2.0678 10.26 28.938
154830 149.87112 2.1566634 1.9547 10.13 3.191
154884 149.66939 2.157131 1.9994 10.08 48.074
154899 149.65654 2.1576331 2.0462 10.01 3.356
154933 149.6808 2.1575899 1.9705 10.84 165.416
154944 149.81638 2.1578813 2.0447 11.14 120.968
155040 149.56931 2.1592648 2.144 10.49 2.911
155060 149.79285 2.1595521 1.8197 10.96 13.283
155109 149.62143 2.1592267 1.9398 10.58 94.73
155118 149.75266 2.1598678 1.9768 10.63 42.044
155154 149.82907 2.1594546 1.8486 10.53 99.123
155181 149.81296 2.1608565 2.0862 10.47 80.792
155248 149.72935 2.1618662 1.8623 10.54 96.391
155311 149.89153 2.1624441 1.8967 10.14 50.841
155399 149.44107 2.1629407 1.9474 10.04 34.13
155400 149.44736 2.1621532 1.9745 11.29 296.797
155404 149.72964 2.1634715 1.9028 10.84 136.113
155408 149.87505 2.1635311 1.9279 10.72 3.666
155423 149.72401 2.1629274 1.9811 10.79 5.954
155446 149.89352 2.1633725 1.882 10.98 67.217
155465 149.54533 2.1639619 1.8224 11.11 1.58
155468 149.73447 2.1646342 2.1176 10.23 22.791
155501 149.81683 2.1647849 2.0593 10.36 0.498
155502 149.89809 2.1644547 1.8396 10.56 61.174
155582 149.74821 2.1653893 1.9213 10.61 89.424
155660 149.55486 2.1665871 1.8715 10.06 11.22
155674 149.43095 2.1648712 1.8276 11.11 11.406
155679 149.7955 2.1651642 1.8226 10.2 66.535
155723 149.64401 2.1667924 1.8301 10.58 1.448
155847 149.72958 2.16801 2.0707 10.38 66.061
155853 149.5563 2.167248 1.9596 11.31 19.283
155992 149.48811 2.1697111 1.8404 10.54 0.449
156037 149.86845 2.1694019 1.9336 10.74 154.253
156089 149.56429 2.170774 1.831 10.42 0.548
156096 149.48932 2.1707444 2.0619 10.02 13.408
156120 149.79024 2.1702855 2.1512 10.78 85.454
156133 149.7865 2.1711133 1.8427 10.32 33.183
156145 149.39478 2.1699662 2.07 10.59 177.707
156153 149.6272 2.1712105 2.0937 10.05 16.827
156162 149.508 2.1713221 2.1308 10.27 90.356
156203 149.49001 2.1721902 1.8273 10.07 0.308
156213 149.48972 2.1710405 2.057 11.27 165.621
156268 149.72591 2.1728683 2.005 10.28 44.643
156272 149.83131 2.1725023 2.0001 10.28 83.333
156276 149.74756 2.1720266 1.9974 10.02 26.477
156282 149.7942 2.1731451 2.1953 10.4 77.611
156357 149.88776 2.1738617 2.0369 10.07 1.226
156431 149.62003 2.1742184 1.8964 10.96 2.148
156438 149.82121 2.1748464 1.8021 10.22 13.2
156455 149.51797 2.1747746 2.0124 10.74 18.385
156466 149.8237 2.1746056 1.8631 10.75 106.144
156475 149.62341 2.1745596 1.9999 10.32 41.315
156476 149.74442 2.1748495 1.8221 10.54 135.958
156526 149.41641 2.1759398 2.109 10.02 43.895
156534 149.41412 2.1758101 2.1817 10.03 3.496
156546 149.89511 2.1762469 1.8908 10.15 41.233
156555 149.69051 2.1755288 1.9443 10.8 81.844
156589 149.58594 2.1763532 1.8774 10.18 37.386
156635 149.41379 2.1760569 1.9715 10.84 2.686
156667 149.52216 2.1767201 1.9202 10.71 96.516
156678 149.86401 2.1776817 2.0887 10.41 104.613
156681 149.76299 2.1776197 1.8986 10.57 0.796
156731 149.67737 2.1780093 2.1781 10.05 17.733
156732 149.84354 2.177907 1.9092 10.55 1.787
156808 149.76544 2.1787782 2.1416 10.03 26.767
156861 149.67525 2.1797438 2.0708 10.12 53.342
156897 149.81596 2.1804039 2.0354 10.37 0.424
156933 149.68047 2.1801419 2.0084 10.74 2.978
156965 149.89757 2.1807485 1.9179 10.34 32.362
157036 149.59937 2.1819212 2.1 10.15 0.406
157066 149.63487 2.181803 1.8175 10.29 28.407
157150 149.69463 2.1831806 2.1332 10.26 62.809
157203 149.85663 2.1831334 1.8268 10.76 1.612
157228 149.55527 2.1834652 1.9818 10.02 22.071
157238 149.70763 2.182492 1.9985 10.1 79.053
157265 149.67159 2.1827486 1.8261 10.14 25.987
157270 149.41129 2.1840081 1.8186 10.73 21.215
157302 149.77698 2.184624 1.8548 10.65 0.747
157326 149.43259 2.1847699 1.8719 10.01 21.659
157355 149.87492 2.1854608 1.8175 10.25 0.61
157476 149.57396 2.1859035 1.8144 11.04 191.525
157536 149.756 2.1866059 1.9451 10.57 43.569
157575 149.64284 2.187943 2.1467 10.56 19.849
157576 149.67192 2.1867392 2.0092 10.67 172.432
157588 149.76236 2.1877394 2.0351 10.11 36.145
157662 149.54791 2.1884463 1.8234 10.65 3.518
157709 149.66177 2.1885433 1.9336 10.44 276.006
157729 149.49203 2.189739 1.8004 10.25 0.445
157739 149.72597 2.1896071 2.021 10.17 14.066
157770 149.67191 2.1898997 2.1177 10.55 0.889
157829 149.60158 2.1901977 1.9712 10.39 166.222
157844 149.52101 2.1907949 1.9882 10.3 83.333
157849 149.87086 2.1908264 2.0593 10.23 38.44
157862 149.7542 2.1914623 2.0392 10.49 27.633
157921 149.52057 2.1912942 2.0931 10.27 106.97
157936 149.45956 2.1918111 1.9074 10.66 57.313
157956 149.63779 2.1925638 1.9811 10.25 19.017
158000 149.58749 2.1924033 2.1099 10.55 63.798
158020 149.65732 2.1932745 2.147 10.64 196.862
158080 149.68307 2.1937773 2.1345 11.01 106.895
158111 149.68317 2.1946602 2.1134 10.48 68.245
158130 149.85106 2.1913073 2.0156 10.69 41.557
158138 149.64342 2.1933384 2.0093 10.56 3.697
158154 149.84625 2.1951156 1.8331 10.3 5.152
158163 149.62804 2.1952198 1.9196 10.38 10.016
158170 149.38463 2.1948533 2.0509 10.38 9.282
158185 149.44733 2.194793 2.1671 10.35 38.259
158186 149.55199 2.1940563 1.9324 10.29 98.171
158190 149.8027 2.1950595 1.9181 10.32 34.695
158205 149.76411 2.1943622 1.9958 10.52 134.856
158225 149.52657 2.1924133 1.8008 10.83 14.88
158226 149.89388 2.1951194 2.0289 10.61 68.258
158342 149.69051 2.1974237 2.0722 10.36 0.309
158422 149.8765 2.197031 2.1995 10.69 143.868
158457 149.42094 2.1985991 1.8389 10.64 89.442
158474 149.56837 2.1978092 1.8307 10.6 140.246
158496 149.56084 2.198863 1.9618 10.29 104.896
158567 149.72865 2.1996608 2.1087 10.11 115.255
158601 149.56886 2.1991854 1.8815 10.83 3.309
158714 149.66718 2.1993208 1.8278 10.58 112.992
158715 149.43462 2.2010815 1.8919 10.15 37.773
158719 149.73872 2.2000918 1.9647 10.36 87.693
158726 149.50244 2.201329 1.8751 10.62 136.828
158761 149.59541 2.2025647 2.0299 10.03 1.936
158793 149.88045 2.2029881 2.0183 10.69 21.599
158799 149.57918 2.2028792 1.8548 10.49 96.913
158839 149.81451 2.2035098 1.8159 10.67 11.185
158913 149.81746 2.2042456 1.9411 10.67 193.064
158943 149.575 2.2046301 2.1586 10.65 1.897
158963 149.79391 2.2046022 2.0821 10.81 2.879
158984 149.84131 2.2050543 1.9051 10.86 129.834
158986 149.67906 2.2049658 2.0321 10.39 4.731
159034 149.74834 2.2052555 1.8955 10.16 53.473
159071 149.48055 2.2061551 1.8351 10.32 19.973
159073 149.42462 2.2066555 1.9809 10.17 50.099
159085 149.54309 2.206825 2.1044 10.27 43.643
159093 149.67995 2.2072155 2.0684 10.58 26.566
159101 149.73259 2.2066772 1.9629 10.2 2.612
159105 149.65529 2.2068498 2.0061 10.01 5.364
159204 149.70634 2.2046733 2.0731 10.5 60.82
159213 149.45761 2.2079473 2.0319 10.17 52.418
159222 149.81786 2.2079165 1.9141 10.86 154.844
159240 149.47382 2.2082057 2.1233 10.79 147.585
159335 149.70474 2.2094452 1.8602 10.56 60.135
159380 149.57591 2.2096851 2.0274 10.37 28.107
159426 149.43391 2.2108192 1.8257 10.68 7.036
159472 149.71419 2.2108855 2.1658 11.1 175.629
159537 149.71555 2.2120965 1.9337 10.58 2.186
159601 149.69176 2.2128913 2.0427 10.21 60.277
159687 149.4668 2.2139218 2.1773 10.63 132.733
159691 149.8615 2.2142713 1.9071 10.28 1.773
159722 149.64775 2.2144079 2.0262 10.23 42.516
159760 149.81551 2.2143621 2.0191 10.97 125.805
159806 149.46555 2.2147529 1.9646 10.66 181.766
159861 149.5836 2.2157791 2.1681 10.69 92.769
159911 149.79535 2.2167127 2.0644 10.33 0.794
159933 149.71188 2.2157152 1.9387 10.75 59.019
160055 149.83849 2.2180891 1.8921 10.58 160.818
160061 149.82225 2.2169344 2.0644 10.86 252.956
160071 149.63916 2.217551 2.1469 10.57 120.725
160101 149.70537 2.2171121 2.1752 11.18 209.049
160119 149.71678 2.218894 2.1787 10.79 0.912
160120 149.37553 2.2183795 2.1004 10.66 24.649
160123 149.37903 2.2179973 2.0571 10.78 154.444
160135 149.69019 2.2186589 2.057 10.34 4.805
160181 149.56317 2.217926 1.8769 10.24 73.161
160206 149.56747 2.2193511 1.9422 10.45 98.09
160282 149.38167 2.2190592 2.1907 11.1 13.141
160297 149.76814 2.2198544 1.8303 10.72 168.584
160300 149.53076 2.2210307 2.0066 10.06 0.558
160430 149.47784 2.222338 1.8436 10.01 50.78
160478 149.49039 2.2222281 1.9967 10.8 141.311
160485 149.48802 2.2223775 2.0788 10.87 171.307
160532 149.76942 2.2227125 2.1757 10.67 7.234
160542 149.64874 2.2232039 1.8521 10.55 2.232
160600 149.62007 2.2238467 2.065 10.45 72.298
160607 149.8392 2.2235191 1.803 10.93 245.457
160624 149.81506 2.2232454 1.9533 11.02 112.801
160646 149.84854 2.2243633 1.935 10.7 18.011
160656 149.66612 2.2242312 1.8138 10.73 2.524
160673 149.56512 2.2239659 1.9283 10.86 58.767
160726 149.83044 2.2249887 2.0025 10.25 10.67
160754 149.83705 2.2255912 1.8754 10.23 98.451
160756 149.37569 2.2259562 1.9595 10.34 47.333
160782 149.75388 2.2259138 1.8641 10.55 54.82
160827 149.6646 2.2266903 2.0499 10.65 0.963
160843 149.82906 2.2263427 1.8226 10.62 112.771
160845 149.66486 2.226758 1.8886 10.61 35.351
160871 149.60844 2.2276273 1.8847 10.29 8.468
160905 149.67032 2.2270095 1.8241 10.4 121.598
160919 149.50858 2.2277884 2.1613 10.1 32.449
160968 149.62814 2.2277157 2.1883 10.52 111.112
160977 149.86003 2.2285905 2.0518 10.86 83.654
160995 149.55133 2.2274108 1.8457 11.2 133.326
161062 149.45802 2.2292631 1.9319 10.42 95.292
161068 149.52785 2.2289374 1.887 10.02 29.686
161088 149.60297 2.2296405 2.0541 10.18 55.576
161117 149.64127 2.2299824 1.8659 10.05 27.442
161139 149.75934 2.2301383 1.9313 10.06 28.344
161177 149.4807 2.2303712 1.9183 10.57 86.635
161265 149.67242 2.2318692 2.0314 10.31 58.041
161268 149.6214 2.2316625 2.1204 10.03 46.587
161269 149.89783 2.2318015 1.8019 10.52 0.591
161285 149.38229 2.2301073 2.0101 11.27 15.468
161286 149.89932 2.2318139 2.1013 10.49 11.496
161360 149.41568 2.2330647 2.1509 10.14 29.765
161368 149.89799 2.2329068 1.9492 10.25 4.84
161379 149.57343 2.2329473 2.0014 10.5 5.143
161400 149.72803 2.2330837 1.9891 11.02 62.393
161407 149.71469 2.2327335 1.822 11.0 57.418
161417 149.57329 2.2332983 1.9527 10.7 46.088
161430 149.48096 2.2339213 2.0278 10.4 0.624
161495 149.74896 2.234653 2.1956 10.22 6.792
161532 149.53001 2.233747 2.0786 10.83 156.718
161597 149.78635 2.2356384 2.07 10.7 112.543
161608 149.52695 2.2357941 1.949 10.21 37.438
161645 149.42067 2.2359085 1.9907 10.71 91.879
161658 149.81711 2.2360599 1.9226 10.38 25.139
161672 149.57451 2.2362254 2.0527 10.55 42.31
161684 149.63721 2.2366786 1.9872 10.57 91.516
161787 149.38483 2.2378898 1.8125 10.24 37.4
161803 149.81714 2.2367392 1.8434 10.42 135.455
161838 149.68988 2.2387533 2.0041 11.0 49.66
161895 149.85001 2.2390549 1.9423 10.23 53.405
161912 149.39256 2.2389712 2.0468 10.16 47.5
161921 149.68987 2.2391038 1.9306 10.92 116.458
161968 149.39844 2.239079 1.9654 10.89 54.881
161972 149.46669 2.2401824 1.9932 10.31 63.007
162003 149.63721 2.2405825 2.0565 10.04 1.096
162024 149.69028 2.2406006 1.8505 10.4 0.448
162111 149.68994 2.2417467 1.8095 10.33 12.333
162218 149.68805 2.2419534 2.1905 11.26 364.747
162234 149.69148 2.2433827 1.8836 10.3 0.463
162250 149.56564 2.243109 2.1758 11.1 148.896
162291 149.41026 2.2434869 2.1689 10.77 190.142
162355 149.8846 2.2424352 1.9487 10.73 3.851
162376 149.58786 2.2444825 1.9878 10.12 45.28
162380 149.63385 2.2447953 1.9378 10.32 52.57
162452 149.56004 2.2456045 2.0107 10.13 56.974
162474 149.60446 2.2462773 2.0488 10.39 0.352
162531 149.47636 2.2458909 2.0349 10.74 85.627
162577 149.68388 2.247282 2.1903 10.19 24.339
162595 149.38045 2.2472615 1.9711 11.19 84.688
162596 149.83873 2.2473881 1.9752 10.23 8.677
162614 149.63948 2.2481315 1.9155 10.46 71.193
162820 149.72089 2.2498169 1.9134 10.07 23.395
162847 149.84714 2.2504637 2.1223 10.51 2.424
162941 149.68378 2.2503662 2.1909 10.16 14.892
162984 149.53204 2.2509122 1.9497 10.67 2.756
163096 149.89038 2.2535727 2.1911 10.3 35.962
163239 149.74947 2.2549205 1.8239 10.32 167.548
163255 149.60181 2.2551003 1.8535 10.72 3.162
163317 149.5023 2.2560236 1.9823 10.67 197.025
163357 149.73871 2.256392 1.821 10.44 0.935
163377 149.64754 2.2573917 1.9285 10.33 1.176
163520 149.59299 2.257556 2.0064 10.19 45.15
163575 149.60135 2.2589023 1.9512 10.67 3.818
163624 149.73965 2.2595327 1.8479 10.19 67.781
163658 149.4487 2.2599833 2.0754 10.3 3.102
163663 149.60829 2.2599766 2.0092 10.3 23.057
163708 149.88159 2.2603307 2.1272 11.37 162.351
163736 149.39923 2.261204 1.898 10.35 1.447
163819 149.65752 2.2612152 2.1421 11.36 357.772
163928 149.79871 2.2636099 1.9425 10.2 46.924
163999 149.60204 2.262104 1.817 10.48 68.356
164078 149.72934 2.2645307 1.8306 10.63 56.576
164150 149.73479 2.2647166 1.8026 11.02 19.584
164220 149.62051 2.2661793 2.0862 10.11 76.072
164267 149.41959 2.2663631 1.8907 10.59 13.917
164271 149.64857 2.2672367 1.899 10.39 53.547
164450 149.59995 2.2685061 2.0312 10.5 118.028
164474 149.40471 2.268508 2.0861 10.84 59.464
164476 149.6312 2.2688761 2.1553 10.68 123.386
164477 149.61008 2.2685812 1.9323 10.88 19.233
164511 149.73083 2.2695997 2.1262 10.07 13.958
164534 149.53741 2.2696421 1.925 10.55 30.453
164628 149.3782 2.2705119 2.1241 10.27 35.081
164645 149.65984 2.2706351 1.832 10.4 52.12
164685 149.62917 2.2712035 1.9053 10.47 49.27
164768 149.58405 2.2726612 1.8311 10.16 53.146
164791 149.89955 2.2729325 2.1606 10.07 14.913
164822 149.78096 2.272939 1.8711 10.03 43.615
164854 149.83192 2.2707195 1.8191 10.46 159.164
