id ra dec z_peak lmass SFR_tot
114013 149.94142 2.1271827 0.5272 10.24 0.971
114167 150.16965 2.1283934 0.3522 10.18 4.166
114249 150.02138 2.1279421 0.2197 10.67 0.169
114252 150.36897 2.1259873 0.4388 10.65 0.234
114276 150.09129 2.1302311 0.425 10.12 4.805
114505 149.92532 2.1294315 0.3894 10.71 6.554
114528 150.28349 2.132756 0.5314 10.73 1.377
114610 150.2933 2.1338725 0.5779 10.62 2.897
114648 150.30826 2.1339359 0.3546 10.63 1.959
114663 149.98741 2.1342216 0.3357 10.63 0.127
114741 150.01656 2.1352332 0.5053 10.15 3.665
114821 150.03188 2.1377001 0.3637 10.43 0.144
114882 150.25035 2.138941 0.5978 10.03 5.743
114995 150.09962 2.1386971 0.2613 10.04 1.808
115025 150.31418 2.1412981 0.5961 10.04 4.596
115152 150.24857 2.1411712 0.3722 10.44 0.509
115226 150.0943 2.1393366 0.2171 11.09 0.425
115228 149.94762 2.1428423 0.3171 10.37 3.171
115274 149.92265 2.1432598 0.3624 10.43 1.202
115323 149.9305 2.1438122 0.3833 10.44 0.323
115458 149.98615 2.1434772 0.2609 10.12 2.207
115465 150.31917 2.1389596 0.3062 10.51 5.53
115617 150.25037 2.1443946 0.3728 11.19 1.227
115619 150.23524 2.1449671 0.3723 10.32 0.275
115851 150.08324 2.1500916 0.4221 10.31 2.505
115933 150.32188 2.1506023 0.4306 10.18 5.337
115969 149.93532 2.1495664 0.3063 10.5 9.834
116079 150.09743 2.1534185 0.5286 10.27 1.746
116117 149.91016 2.1496935 0.253 10.92 0.633
116308 150.01244 2.1551278 0.4881 10.39 1.233
116322 150.34764 2.1483066 0.2437 10.72 4.782
116326 150.15611 2.1565249 0.4052 10.21 0.763
116346 150.01131 2.1566591 0.4836 10.5 16.799
116425 150.36954 2.1557496 0.217 10.28 1.366
116434 149.90215 2.1573467 0.3067 10.65 0.276
116481 150.01022 2.1521938 0.257 10.4 4.626
116538 150.01199 2.1589625 0.3828 10.34 0.917
116600 150.00038 2.1608858 0.518 10.01 3.532
116758 150.17494 2.1605704 0.4721 10.72 6.413
116794 150.33824 2.1622293 0.4808 10.36 24.772
116823 150.14693 2.1620595 0.3704 10.26 3.829
116856 150.20911 2.1623032 0.4281 10.53 0.223
116862 149.95496 2.1608138 0.3417 10.3 2.113
116886 150.07912 2.1610546 0.3713 10.55 5.858
116889 150.34999 2.1589019 0.315 10.46 1.1
116926 150.14693 2.1605954 0.3713 10.57 3.246
117037 150.075 2.1644111 0.3627 10.59 0.475
117114 150.31618 2.164268 0.4199 10.71 0.685
117136 150.18324 2.1659553 0.2651 10.06 2.126
117301 150.22656 2.1692433 0.3598 10.37 1.639
117358 150.20148 2.1676781 0.3521 10.29 7.087
117471 149.938 2.1691754 0.4091 11.08 0.484
117639 150.03702 2.1661377 0.2568 10.59 6.201
117650 150.36961 2.1736717 0.5047 10.9 0.395
117839 150.18491 2.1686258 0.2513 10.88 0.352
117860 149.9091 2.1682403 0.2415 10.47 5.317
117920 150.29269 2.1762445 0.3964 10.27 8.641
117976 150.18675 2.1750398 0.2478 10.01 0.834
118010 150.17409 2.1771991 0.3833 10.38 0.266
118075 149.9259 2.1789088 0.2885 10.15 0.069
118290 150.30534 2.1811149 0.5081 10.15 14.761
118438 150.28661 2.1837833 0.5253 10.05 3.87
118472 150.33922 2.1815364 0.4956 10.9 19.983
118475 149.9304 2.1840672 0.4238 10.32 0.189
118560 150.22014 2.1854639 0.3649 10.21 0.182
118568 150.32567 2.1833367 0.4123 10.37 0.485
118680 150.31454 2.1860375 0.3713 10.53 2.527
118823 150.00049 2.1850891 0.2196 10.3 2.041
118845 149.95587 2.1884856 0.4349 10.46 0.206
118979 150.21008 2.1901603 0.3072 10.12 0.757
119226 150.07607 2.190495 0.2433 10.61 4.391
119290 150.14233 2.1906388 0.3546 11.19 0.826
119331 150.19807 2.1941943 0.5824 10.1 5.034
119353 150.09512 2.1937246 0.4182 11.05 2.838
119535 149.93773 2.1951866 0.3069 10.66 1.548
119556 150.05077 2.1929235 0.2702 10.69 0.906
119586 150.17117 2.1944909 0.4099 10.86 0.894
119602 149.99588 2.1979134 0.4298 10.28 0.199
119625 150.23596 2.1972809 0.5227 10.17 0.73
119748 150.13725 2.1953526 0.2822 10.32 3.393
119785 150.28773 2.1945248 0.4032 11.04 0.593
119877 150.34206 2.1990218 0.5411 10.83 0.578
119899 149.93437 2.1996467 0.2956 10.17 0.812
119904 149.9053 2.1989655 0.473 10.71 0.845
119923 150.05566 2.2001269 0.4211 10.6 5.261
119946 150.23514 2.1986842 0.3584 10.36 0.512
120038 150.24425 2.1986821 0.3038 10.81 2.238
120044 149.96011 2.2012944 0.286 10.29 5.212
120087 150.33736 2.2020752 0.434 10.43 3.663
120188 150.09659 2.2052448 0.4297 10.05 0.13
120224 149.96573 2.2045004 0.4174 10.47 0.234
120228 149.95325 2.2045045 0.4245 10.64 0.212
120287 150.32945 2.2028491 0.5048 10.99 7.795
120302 150.06775 2.1937394 0.3344 11.14 2.477
120366 150.33435 2.2018762 0.3681 10.95 0.874
120453 150.23239 2.2056949 0.3639 10.85 0.612
120456 150.02774 2.2072864 0.359 10.13 2.595
120489 149.98419 2.2067497 0.35 10.1 3.76
120559 150.09071 2.2056522 0.4204 11.28 1.587
120569 150.33591 2.2067738 0.4134 10.88 0.254
120571 150.23798 2.2075353 0.3784 11.01 1.149
120621 150.34361 2.2070887 0.3822 10.87 0.515
120738 150.25963 2.2098575 0.3735 10.5 1.69
120822 150.17487 2.2111626 0.4863 10.6 2.877
120872 149.96904 2.2087345 0.2806 10.79 0.247
120884 150.25671 2.2129793 0.5112 10.02 5.304
120953 150.34717 2.2132614 0.5078 10.5 5.287
120961 149.96164 2.2118387 0.2859 10.11 2.631
121011 150.06696 2.2103615 0.2948 10.81 21.518
121019 150.32375 2.2107835 0.4123 10.92 1.243
121024 149.9894 2.2126873 0.4216 10.31 2.198
121043 149.95348 2.2124803 0.4902 10.95 2.863
121089 150.23665 2.2072048 0.372 11.27 0.946
121340 150.24991 2.2170401 0.3639 10.11 4.575
121376 150.25026 2.2145739 0.5182 11.0 38.706
121381 149.97475 2.2173314 0.3717 10.83 0.287
121392 150.3119 2.2185886 0.386 10.21 0.701
121444 149.96272 2.2102282 0.4153 11.52 1.246
121446 150.29492 2.2191675 0.4264 10.2 0.243
121519 150.04839 2.2140787 0.2681 11.06 0.623
121537 149.95251 2.2187078 0.4187 10.43 0.198
121553 150.31464 2.2190044 0.3676 10.57 0.887
121583 150.33951 2.2197754 0.4123 10.46 5.009
121652 150.13945 2.219028 0.3039 10.26 3.017
121656 149.98959 2.2210383 0.3091 10.09 2.671
121699 150.35201 2.2186069 0.5327 11.04 5.287
121720 150.27888 2.2229822 0.5988 10.04 4.546
121728 150.08406 2.2219014 0.5532 10.53 4.717
121764 149.96027 2.2194211 0.3014 10.42 4.359
121787 150.20222 2.2207487 0.4197 11.04 0.779
121795 150.35033 2.2222867 0.3733 10.36 4.542
121810 150.04318 2.2236757 0.3451 10.11 0.242
121848 150.29871 2.2227066 0.3843 10.54 6.174
121862 150.10977 2.223774 0.3687 10.58 1.283
121916 150.2486 2.2217951 0.3654 11.02 1.2
121929 150.32019 2.2236054 0.3694 10.43 0.222
121947 150.04974 2.2171619 0.269 11.31 1.365
121981 150.19548 2.2179153 0.3716 10.91 2.94
122265 150.20248 2.2280638 0.3702 10.81 0.254
122334 150.12592 2.2301526 0.4026 10.09 2.297
122358 149.94389 2.2293482 0.4123 10.36 1.005
122360 150.15404 2.2261913 0.3701 10.8 3.703
122397 150.22385 2.2291722 0.4107 10.06 1.003
122446 150.35426 2.2318959 0.3426 10.08 2.014
122501 149.97964 2.2279789 0.3271 10.06 2.615
122502 150.24261 2.2307315 0.3666 10.26 0.412
122515 149.98105 2.2319751 0.4185 10.94 0.42
122534 149.95525 2.2326682 0.4733 10.22 0.427
122553 150.06494 2.2323339 0.5968 10.76 6.189
122618 150.04935 2.2305908 0.2738 10.28 4.044
122650 150.07106 2.2330399 0.599 10.53 18.9
122664 149.96826 2.234591 0.4139 10.11 1.979
122682 150.09421 2.2329891 0.3805 10.23 2.394
122689 149.96416 2.230737 0.4684 10.45 4.688
122723 150.31801 2.2340913 0.3616 10.18 1.507
122872 150.28535 2.2336874 0.5046 10.94 0.706
123107 150.22488 2.2369115 0.3642 10.64 0.682
123177 150.34082 2.2405858 0.4573 10.02 5.579
123184 150.30698 2.2382407 0.2539 10.15 5.633
123216 150.35385 2.2392371 0.3902 10.51 4.85
123268 150.17143 2.2379329 0.3444 10.95 9.581
123424 150.04961 2.2402353 0.5875 10.37 3.583
123446 150.33369 2.2423434 0.3723 10.17 3.268
123450 150.15198 2.2439518 0.5338 10.01 4.772
123457 149.9147 2.2426679 0.4783 10.37 0.203
123543 149.9713 2.2429128 0.3878 10.31 4.084
123570 150.22757 2.2426322 0.4424 10.63 5.296
123625 150.35709 2.2441857 0.3714 10.94 0.538
123674 150.06763 2.2429831 0.3578 10.56 13.966
123692 150.3325 2.2422822 0.4214 10.58 10.412
123718 150.2699 2.2445362 0.3389 10.37 0.274
123768 150.05901 2.2481413 0.5158 10.16 0.182
123789 150.24117 2.248497 0.4979 10.15 0.256
123810 150.00159 2.2450039 0.4856 11.15 14.128
123828 150.08939 2.2476027 0.3156 10.12 4.691
123856 149.96069 2.2493527 0.505 10.27 0.577
123871 150.30865 2.2477131 0.5114 10.51 8.062
123969 149.99986 2.2487504 0.3507 10.43 6.385
124070 150.13219 2.2508719 0.4273 10.21 4.483
124071 150.15572 2.2519553 0.5127 10.4 7.694
124088 150.03557 2.2467093 0.28 11.09 0.471
124122 149.97794 2.2494943 0.3791 10.94 0.432
124146 149.99805 2.2528443 0.4963 10.35 0.21
124153 150.19792 2.2525568 0.498 10.38 7.558
124176 149.99472 2.2519698 0.3715 10.26 2.9
124177 150.12218 2.2503841 0.2539 10.17 4.677
124221 150.36769 2.2523501 0.377 10.17 0.21
124244 150.15462 2.2511518 0.5334 10.25 13.387
124305 150.36787 2.2528815 0.3778 10.94 0.679
124398 149.91289 2.2544217 0.3505 10.34 1.32
124493 149.98521 2.2552953 0.3848 10.15 5.016
124503 150.00436 2.2507153 0.286 10.67 1.958
124530 150.03529 2.2560642 0.2623 10.49 15.734
124639 150.05124 2.2599332 0.5993 10.34 0.601
124730 150.03996 2.2582121 0.2903 10.51 7.52
125078 150.05782 2.2629735 0.2593 10.05 2.402
125103 149.9193 2.2628293 0.3782 10.99 3.734
125215 150.19749 2.2593396 0.2254 10.22 4.494
125216 150.00623 2.2665415 0.5442 10.48 10.658
125326 150.36185 2.2647777 0.2592 10.47 2.079
125374 150.26538 2.2696176 0.4553 10.06 2.422
125421 150.04405 2.2663798 0.2726 10.35 0.171
125538 150.31036 2.2704422 0.388 10.02 5.925
125545 150.0135 2.2699926 0.4805 10.62 0.464
125566 150.1396 2.2707531 0.4698 10.08 5.633
125649 150.11018 2.2725844 0.5005 10.04 2.506
125655 150.01227 2.2707815 0.533 10.6 0.451
125718 150.36523 2.2707305 0.3723 11.05 0.623
125744 149.94855 2.2636068 0.2405 10.9 1.078
125755 150.02846 2.2731857 0.5608 10.49 2.575
125857 149.94032 2.2715366 0.3637 10.61 7.936
125889 150.00752 2.2743094 0.4997 10.37 9.765
126035 149.90105 2.2752197 0.4851 10.56 2.224
126249 150.35043 2.2755392 0.4733 11.09 13.155
126252 150.16112 2.2787123 0.4527 10.48 19.228
126346 150.0078 2.2801371 0.3784 10.13 5.337
126351 150.00906 2.2749877 0.4866 10.89 6.161
126393 150.2635 2.2812269 0.4817 10.05 1.443
126410 150.23822 2.2797501 0.346 10.37 0.473
126419 150.00824 2.2760031 0.5699 10.82 9.686
126427 150.23485 2.2799785 0.3718 10.28 9.072
126510 150.18448 2.2823355 0.4581 10.02 6.092
126567 150.36925 2.2819116 0.3572 10.61 0.916
126604 150.07396 2.2822731 0.5256 11.02 0.452
126791 150.01506 2.2856781 0.4478 10.13 3.222
126823 150.22292 2.283859 0.417 10.73 1.064
126911 150.18195 2.284658 0.4218 10.89 0.314
126919 150.33707 2.2795241 0.3636 11.01 7.152
127045 150.19696 2.2877994 0.4543 10.46 8.017
127095 150.11459 2.2848332 0.4312 10.81 8.925
127110 150.22205 2.2888415 0.4811 10.46 6.924
127208 150.03072 2.2891302 0.268 10.17 2.579
127229 150.3448 2.2829986 0.3732 11.6 1.763
127332 150.24815 2.2906828 0.4751 10.49 7.198
127388 149.94048 2.2930622 0.3766 10.13 1.876
127399 150.35104 2.2892072 0.4233 10.11 2.429
127420 150.09946 2.290261 0.4016 10.98 0.609
127520 150.29102 2.2946198 0.596 10.24 9.155
127538 150.12762 2.2931004 0.2805 10.04 2.68
127580 150.09813 2.2934325 0.3692 10.44 4.05
127743 150.33821 2.2972884 0.4033 10.2 3.039
127744 149.97012 2.291322 0.3768 10.99 0.481
127816 150.10011 2.2971368 0.3625 10.65 1.925
127879 150.0956 2.2993517 0.3617 10.11 0.054
127917 150.09489 2.2970281 0.3583 10.56 0.294
127932 150.02876 2.2978106 0.2697 10.21 0.197
127991 150.08932 2.2995586 0.5466 10.44 3.046
128019 149.94203 2.2988558 0.4138 10.52 1.21
128118 150.22302 2.2955997 0.3721 10.53 3.294
128122 150.08879 2.3001964 0.5278 11.0 0.43
128131 150.08966 2.3007796 0.5387 10.13 7.031
128149 150.19662 2.299938 0.5106 10.71 6.422
128151 150.0903 2.2938313 0.2468 10.96 3.339
128155 150.25159 2.3016021 0.3893 10.02 2.928
128206 150.16684 2.3011725 0.4343 10.54 7.073
128207 149.98119 2.2984807 0.2999 10.89 0.307
128227 150.09615 2.2985618 0.3654 11.07 1.216
128242 149.97131 2.3028386 0.3764 10.02 1.238
128254 150.0788 2.3027978 0.5106 10.41 17.118
128314 150.12219 2.2984581 0.2794 10.87 0.852
128345 149.93661 2.3015685 0.2611 10.42 3.495
128346 149.96457 2.303725 0.3694 10.35 2.028
128360 150.08771 2.3040869 0.5313 10.58 1.131
128411 150.01794 2.3039374 0.3775 10.12 2.107
128431 150.09509 2.3004971 0.3687 11.32 1.257
128439 149.91212 2.3038039 0.2397 10.19 2.403
128473 149.92949 2.3042748 0.2226 10.25 0.466
128506 150.10754 2.3027058 0.216 10.36 0.207
128596 150.08299 2.304791 0.358 10.28 0.724
128625 150.00893 2.3076267 0.3245 10.45 1.105
128719 150.18587 2.3083997 0.4812 10.72 0.979
128749 149.99881 2.3058004 0.2211 10.1 1.409
128778 150.26157 2.3086495 0.3795 10.18 4.442
128791 150.1378 2.3095798 0.4629 10.38 1.835
128836 150.33182 2.3104579 0.3916 10.49 1.148
128971 150.08755 2.3099227 0.3558 10.46 1.772
128985 150.25055 2.3120372 0.3587 10.16 3.112
129009 150.24953 2.3121164 0.3832 10.31 0.552
129017 149.93706 2.3122652 0.5247 10.25 6.228
129041 150.14796 2.3108003 0.4848 11.16 2.74
129081 150.019 2.3113878 0.3871 10.64 7.828
129090 150.09406 2.3131688 0.3559 10.12 1.541
129134 150.09474 2.3136313 0.3768 10.3 0.146
129213 150.12637 2.3121247 0.2774 10.73 1.024
129227 150.0155 2.3105259 0.4911 10.8 12.352
129317 150.10365 2.3145976 0.3367 10.47 3.71
129465 150.1218 2.3160899 0.365 10.33 2.872
129629 149.99384 2.3191068 0.5146 10.2 7.624
129761 150.33772 2.3208747 0.3566 10.05 0.662
129816 150.01489 2.320946 0.3582 10.64 7.262
129847 149.99344 2.3223217 0.4797 10.64 0.28
129935 150.14896 2.3225372 0.4325 10.43 2.782
129950 149.92175 2.322345 0.3797 10.31 5.169
129974 150.27582 2.3242741 0.4837 10.16 2.786
129986 150.32652 2.3216052 0.3721 10.91 1.093
130079 149.98663 2.325767 0.4863 10.36 0.187
130107 150.29362 2.3255768 0.3399 10.23 2.873
130120 150.11911 2.3259037 0.5983 10.01 4.131
130140 150.31317 2.3238423 0.4066 10.53 5.308
130179 150.24165 2.3210454 0.3677 10.87 11.948
130194 150.04253 2.326931 0.3514 10.01 1.029
130239 150.33662 2.3222387 0.3656 11.34 0.725
130278 150.24919 2.3257375 0.2187 10.26 0.531
130324 150.18925 2.3256662 0.4853 11.18 5.408
130461 149.96577 2.3271458 0.3792 10.61 9.645
130469 150.31522 2.326474 0.4059 11.11 11.41
130489 150.31303 2.3292935 0.4007 10.29 3.628
130586 150.17632 2.3276718 0.2163 10.31 0.188
130711 150.18442 2.3336794 0.5946 10.05 0.155
130739 150.22672 2.3312149 0.354 10.52 0.246
130744 150.32607 2.3302517 0.3818 10.46 0.628
130746 150.2278 2.3327589 0.3544 10.45 0.107
130767 150.07391 2.325634 0.2487 10.73 1.445
130802 150.25856 2.3307364 0.3768 10.73 3.595
130894 150.09846 2.3340228 0.3664 10.19 0.166
130917 150.246 2.3340626 0.4323 10.31 5.681
130927 150.21178 2.3334305 0.3681 10.13 4.336
131146 150.11475 2.3327847 0.3779 11.02 4.121
131193 150.30434 2.3343689 0.4071 10.82 11.796
131212 150.05385 2.3382728 0.3725 10.15 0.493
131279 150.1552 2.3396142 0.478 10.37 0.168
131322 150.29648 2.3373711 0.4211 10.52 7.069
131351 150.09132 2.3377848 0.3515 10.26 3.803
131446 150.0743 2.3383284 0.4472 10.08 5.746
131467 150.25499 2.3413391 0.5966 10.6 0.247
131501 150.05453 2.3398018 0.3797 10.78 7.027
131522 149.91891 2.3400705 0.4961 10.91 0.355
131550 150.08104 2.3400929 0.4895 10.4 7.57
131611 149.91837 2.3410456 0.514 10.71 2.778
131789 150.3564 2.3453021 0.5388 10.68 0.246
131837 150.05263 2.3376911 0.3784 10.92 0.671
132024 150.29842 2.3465929 0.4708 10.76 11.182
132048 150.25429 2.3434865 0.5832 11.54 5.934
132113 150.25246 2.3439016 0.2255 10.1 3.536
132122 149.91136 2.3485339 0.5071 10.04 9.798
132125 149.9446 2.34849 0.4241 10.13 3.031
132144 150.00491 2.3448281 0.4126 10.63 10.425
132161 149.92299 2.3483162 0.4984 10.65 9.896
132189 150.12193 2.3490484 0.2316 10.1 0.097
132198 150.07465 2.3484683 0.2138 10.29 0.124
132405 150.01413 2.350338 0.2094 10.34 0.208
132477 150.18797 2.3529294 0.2681 10.09 3.203
132481 149.91348 2.3513434 0.4892 10.98 2.816
132485 150.09659 2.3508677 0.5303 11.04 2.493
132563 150.26041 2.3539412 0.5973 10.26 7.642
132702 150.13115 2.3483877 0.2175 10.56 0.457
132784 150.0963 2.3568244 0.5168 10.36 0.227
132944 150.10207 2.3524766 0.2184 10.77 0.269
133009 150.23891 2.3589883 0.3505 10.04 1.468
133055 149.90807 2.3545191 0.4882 10.84 6.689
133066 150.30135 2.3538246 0.4156 10.89 0.902
133081 150.35556 2.3595557 0.3751 10.22 3.003
133083 150.06911 2.3599074 0.4315 10.37 3.782
133296 150.1757 2.3587022 0.2419 10.65 9.312
133316 150.12621 2.361237 0.2202 10.01 0.12
133438 149.92789 2.3640711 0.5692 10.44 0.908
133465 150.11436 2.3564858 0.2175 11.3 0.755
133486 150.09357 2.3606002 0.2254 10.58 0.225
133586 150.11244 2.3549855 0.2216 10.56 0.338
133605 150.13 2.3646708 0.2175 10.25 0.129
133611 150.20959 2.3552845 0.3876 10.6 22.405
133615 150.2448 2.3643308 0.3533 10.52 0.327
133661 150.11382 2.3607135 0.2253 11.19 0.871
133775 150.1357 2.3665626 0.3743 10.7 0.272
133834 150.08563 2.3641126 0.3328 11.18 0.672
133843 149.94106 2.3652303 0.333 10.37 1.93
133865 150.27612 2.3687634 0.4723 10.34 13.744
133911 150.07239 2.3679149 0.3506 10.73 2.357
134170 150.0723 2.3662386 0.212 11.15 0.668
134204 149.90681 2.3720741 0.477 10.53 1.711
134273 150.27821 2.3726821 0.3901 10.48 0.792
134289 150.09029 2.3719158 0.2177 10.7 0.22
134297 150.0276 2.3746214 0.2773 10.37 1.168
134435 150.1411 2.3709252 0.253 10.96 0.552
134439 150.33101 2.3753464 0.5288 10.62 16.453
134555 150.06462 2.3712268 0.3475 10.54 4.885
134634 150.03151 2.3745141 0.2186 10.45 0.113
134636 150.1132 2.3781121 0.5142 10.57 5.225
134681 150.07446 2.3760943 0.35 10.5 0.299
134682 150.07173 2.3776293 0.3254 10.08 1.305
134733 150.27463 2.379303 0.3796 10.22 1.302
134864 149.91281 2.3805113 0.4656 10.61 6.963
134909 150.24715 2.3810847 0.3319 10.02 2.972
134936 150.18886 2.3823023 0.5232 10.02 1.31
135005 150.02847 2.3751025 0.2266 10.37 2.319
135087 150.02777 2.3738918 0.2471 11.29 0.902
135184 150.05237 2.3837299 0.3419 10.07 1.129
135250 150.08997 2.3836277 0.5234 10.92 3.392
135257 150.06512 2.3855362 0.3477 10.04 0.142
135290 149.92915 2.3853033 0.3603 10.08 4.937
135364 150.09537 2.3847201 0.2883 10.59 7.405
135377 150.28902 2.3867495 0.2457 10.01 3.032
135424 150.09462 2.3868089 0.5423 10.51 8.506
135522 150.05809 2.3804343 0.3587 11.18 1.009
135530 150.0842 2.386189 0.2242 10.3 0.132
135560 150.08447 2.387955 0.227 10.19 0.376
135639 150.31956 2.3893847 0.5554 10.59 0.573
135645 150.16821 2.3898869 0.5227 10.37 11.24
135668 150.10197 2.390049 0.2422 10.12 0.827
135676 150.04938 2.3909955 0.3537 10.01 0.138
135720 150.07845 2.3895655 0.3553 10.64 0.214
135749 150.35805 2.3835444 0.2227 10.41 6.972
135934 150.15616 2.3942404 0.5888 10.81 0.267
135988 150.20152 2.3942809 0.51 10.86 0.377
136009 150.15654 2.3931243 0.5931 10.84 0.628
136112 150.2496 2.3889182 0.3528 11.03 0.784
136136 149.96552 2.3970034 0.4939 10.07 0.097
136283 149.95328 2.3966763 0.365 10.19 4.359
136312 150.08066 2.3902588 0.3924 11.29 2.739
136349 150.19006 2.3970947 0.3923 10.46 5.914
136400 150.02934 2.3981557 0.3811 10.47 5.075
136666 150.08781 2.400331 0.217 10.46 0.486
136688 150.09094 2.3912146 0.2211 11.46 1.058
136720 150.20966 2.4035053 0.5016 10.31 1.434
136773 150.08029 2.4027076 0.442 10.66 0.256
136846 150.10568 2.3991253 0.2181 11.12 0.689
136983 150.10582 2.3978701 0.2513 10.3 0.385
137017 150.25403 2.4039285 0.3178 11.06 0.444
137195 150.08624 2.4065511 0.2218 10.21 0.129
137201 149.95821 2.407829 0.509 10.82 0.958
137246 149.95461 2.4092436 0.508 10.27 7.617
137253 150.04768 2.4094217 0.3641 10.6 0.311
137280 150.34911 2.4095275 0.5642 10.07 8.998
137289 150.08585 2.4085217 0.2289 10.12 0.78
137343 150.23775 2.4090979 0.4637 10.49 4.717
137375 150.0033 2.4075079 0.355 11.25 0.788
137439 150.29135 2.4107945 0.3599 10.6 0.416
137468 149.9863 2.4083407 0.3482 10.79 0.8
137471 150.01195 2.4101303 0.2385 10.12 0.186
137495 150.05113 2.4059706 0.3561 11.39 0.991
137499 150.0414 2.4079299 0.2555 10.1 3.408
137520 150.06799 2.4125562 0.2193 10.06 0.141
137654 150.29398 2.4153721 0.3688 10.36 0.167
137656 150.33739 2.4124701 0.284 10.81 3.626
137668 150.14885 2.4082127 0.2259 10.17 0.431
137681 150.02769 2.4101665 0.3767 11.25 1.716
137720 149.90121 2.4136584 0.4039 10.98 6.522
137722 149.90541 2.4140589 0.522 10.65 3.307
137727 150.03523 2.415127 0.3745 10.1 7.624
137744 150.07242 2.4114203 0.5168 10.9 1.137
137851 149.9863 2.4154203 0.3068 10.25 0.303
137857 149.99738 2.4161956 0.5715 10.86 4.443
137921 150.04062 2.4155414 0.3597 10.89 0.918
138111 150.17166 2.4186139 0.4231 10.25 0.6
138134 150.08842 2.4183414 0.2654 10.45 1.841
138157 150.36884 2.4203873 0.3694 10.27 1.895
138275 150.10413 2.4219878 0.4238 10.38 0.959
138331 150.33093 2.4219241 0.5068 10.8 7.401
138475 150.11003 2.4197743 0.222 10.95 0.667
138476 149.91031 2.4267094 0.583 10.25 0.21
138537 150.09497 2.4251766 0.386 10.62 18.842
138583 150.04868 2.4255216 0.437 10.58 9.57
138635 150.29948 2.4267805 0.3712 10.25 0.117
138645 150.29276 2.4266891 0.2795 10.19 3.038
138705 150.12791 2.4289563 0.548 10.06 1.779
138738 150.21663 2.4283457 0.3963 10.48 0.609
138763 150.17548 2.4261944 0.3131 10.12 15.564
138769 150.22873 2.4286776 0.508 10.59 3.569
138792 150.10553 2.4229784 0.2154 11.19 0.557
138796 149.97514 2.4271572 0.4773 10.75 21.312
138802 150.01865 2.4271605 0.2282 10.09 1.229
138834 150.16173 2.4286158 0.299 10.56 3.889
138876 150.02237 2.4254107 0.3655 10.85 1.418
138957 150.31055 2.4312105 0.3093 10.12 0.185
138971 150.00618 2.4310119 0.2272 10.03 0.62
138984 150.30807 2.4300649 0.4608 10.68 10.109
139003 150.3371 2.4318936 0.493 10.19 7.921
139015 150.03932 2.428503 0.3019 10.68 0.344
139047 149.95302 2.4325061 0.5214 10.49 0.555
139103 150.04253 2.4338214 0.3443 10.35 3.336
139120 150.12354 2.4242678 0.2421 10.76 1.302
139264 149.93884 2.4333658 0.301 10.53 6.044
139310 150.33884 2.4331281 0.3495 10.21 2.489
139324 150.04909 2.4346068 0.2175 10.6 0.326
139327 150.25008 2.435421 0.5421 10.82 4.914
139356 150.27921 2.434567 0.4979 10.62 2.328
139387 150.01814 2.4307804 0.214 11.35 0.858
139408 150.23151 2.4367292 0.3181 10.32 4.71
139421 150.01814 2.4371924 0.3596 10.25 0.27
139475 150.21764 2.4337187 0.3012 10.6 5.208
139600 150.13013 2.4376948 0.26 10.73 1.934
139606 150.32765 2.4408813 0.5073 10.27 4.418
139607 150.22859 2.4398828 0.4909 10.53 22.236
139633 149.95731 2.4383762 0.3696 10.68 0.3
139661 150.12064 2.4379256 0.2274 10.61 0.257
139678 150.08173 2.4407229 0.216 10.03 0.101
139711 150.03349 2.4359434 0.3489 10.86 3.322
139725 150.26395 2.4347401 0.2235 10.95 1.767
139754 149.90338 2.4389675 0.409 10.84 2.832
139835 150.15047 2.4438827 0.3453 10.01 1.243
139886 150.23607 2.4431944 0.3476 10.4 20.867
139903 150.22665 2.4437768 0.3664 10.41 0.35
139910 150.02798 2.4451704 0.3654 10.22 0.135
139948 150.1908 2.4452295 0.5076 10.1 5.144
139955 150.15508 2.4434767 0.4469 10.49 9.193
140039 150.17566 2.4443352 0.3685 10.1 3.577
140083 149.91051 2.4466777 0.3602 10.62 0.192
140088 150.02367 2.4432757 0.3086 10.5 3.247
140146 150.14944 2.4482238 0.3538 10.07 11.929
140152 150.14487 2.4487646 0.3707 10.23 0.607
140155 150.03729 2.4454255 0.2249 10.14 0.188
140156 150.36195 2.4487648 0.3332 10.17 2.686
140164 149.90598 2.4472871 0.3618 11.03 0.408
140165 150.03337 2.4489415 0.2146 10.71 0.222
140166 149.97339 2.4482234 0.2681 11.39 1.105
140437 149.45872 1.9820149 0.4202 10.29 1.532
140470 149.86662 1.982801 0.4907 10.05 0.338
140538 149.64987 1.9839505 0.46 10.22 1.124
140678 149.7468 1.9823643 0.4694 10.87 8.952
140727 149.7562 1.9860634 0.5965 10.57 20.811
140831 149.89339 1.9882396 0.5192 10.01 4.735
140860 149.78404 1.981294 0.52 10.98 0.652
140884 149.59831 1.9859447 0.2958 10.79 0.338
140887 149.74619 1.9810433 0.4664 10.97 1.849
141008 149.64983 1.989405 0.5146 10.01 3.737
141067 149.48587 1.9840384 0.4238 10.75 0.859
141073 149.7451 1.9870551 0.4674 11.12 0.578
141202 149.39713 1.9913819 0.5522 10.04 3.98
141206 149.55148 1.9907919 0.5803 10.41 0.698
141252 149.39137 1.9921385 0.5323 10.25 0.265
141418 149.39371 1.9943105 0.5632 10.26 11.059
